matched_db_rowid,final_write_value_by_rowid,component_count,family_count,source_rows,source_value_count,source_values,reason
265523,粤、客家,2,2,1,1,粤、客家,multi_family
265524,粤、客家,2,2,1,1,粤、客家,multi_family
265525,粤、客家,2,2,1,1,粤、客家,multi_family
265526,粤、客家,2,2,1,1,粤、客家,multi_family
265527,粤、客家,2,2,1,1,粤、客家,multi_family
265528,粤、客家,2,2,1,1,粤、客家,multi_family
265534,粤、客家,2,2,1,1,粤、客家,multi_family
265538,粤、客家,2,2,1,1,粤、客家,multi_family
265539,粤、客家,2,2,1,1,粤、客家,multi_family
265540,粤、客家,2,2,1,1,粤、客家,multi_family
265544,粤、客家,2,2,1,1,粤、客家,multi_family
265546,粤、客家,2,2,2,1,粤、客家,multi_family
265549,粤、客家,2,2,1,1,粤、客家,multi_family
265550,粤、客家,2,2,1,1,粤、客家,multi_family
265552,粤、客家,2,2,1,1,粤、客家,multi_family
265553,粤、客家,2,2,1,1,粤、客家,multi_family
265555,粤、客家,2,2,1,1,粤、客家,multi_family
265558,粤、客家,2,2,2,1,粤、客家,multi_family
265561,粤、客家,2,2,1,1,粤、客家,multi_family
265562,粤、客家,2,2,1,1,粤、客家,multi_family
265563,粤、客家、少数民族,3,3,89,4,"粤、客家,粤,客家,粤、少数民族",multi_family | multi_component
265567,粤、客家,2,2,1,1,粤、客家,multi_family
265570,粤、客家,2,2,1,1,粤、客家,multi_family
265574,粤、客家,2,2,1,1,粤、客家,multi_family
265575,粤、客家,2,2,1,1,粤、客家,multi_family
265577,粤、客家,2,2,1,1,粤、客家,multi_family
265578,粤、客家,2,2,1,1,粤、客家,multi_family
265579,粤、客家,2,2,1,1,粤、客家,multi_family
265581,粤、客家,2,2,1,1,粤、客家,multi_family
265584,粤、客家,2,2,1,1,粤、客家,multi_family
265586,粤、客家,2,2,1,1,粤、客家,multi_family
265587,粤、客家,2,2,1,1,粤、客家,multi_family
265687,客家、粤·鼎湖话,2,2,49,2,"客家,粤·鼎湖话",bare_and_detail_mixed_keep_as_is | multi_family
265713,粤、客家,2,2,1,1,粤、客家,multi_family
265720,粤、客家,2,2,1,1,粤、客家,multi_family
265743,粤、客家,2,2,3,2,"粤,粤、客家",multi_family
265958,粤·鼎湖话、客家,2,2,5,2,"粤、客家,粤·鼎湖话",bare_and_detail_mixed_keep_as_is | multi_family
266689,粤、客家,2,2,1,1,粤、客家,multi_family
266690,粤、客家,2,2,1,1,粤、客家,multi_family
266784,粤、客家,2,2,1,1,粤、客家,multi_family
266787,粤、客家,2,2,1,1,粤、客家,multi_family
266790,粤、客家,2,2,1,1,粤、客家,multi_family
266864,粤、客家,2,2,1,1,粤、客家,multi_family
266865,粤、客家,2,2,1,1,粤、客家,multi_family
266867,粤、客家,2,2,1,1,粤、客家,multi_family
266946,粤、客家,2,2,1,1,粤、客家,multi_family
268091,粤、客家,2,2,1,1,粤、客家,multi_family
268092,粤、客家,2,2,1,1,粤、客家,multi_family
268094,粤、客家,2,2,1,1,粤、客家,multi_family
268095,粤、客家,2,2,1,1,粤、客家,multi_family
268098,粤、客家,2,2,1,1,粤、客家,multi_family
268099,粤、客家,2,2,1,1,粤、客家,multi_family
268100,粤、客家,2,2,1,1,粤、客家,multi_family
269215,粤·高要话、客家,2,2,107,3,"粤·高要话,客家,粤、客家",bare_and_detail_mixed_keep_as_is | multi_family
269218,粤、客家,2,2,1,1,粤、客家,multi_family
269221,粤、客家,2,2,1,1,粤、客家,multi_family
269223,粤、客家,2,2,1,1,粤、客家,multi_family
269226,粤、客家,2,2,1,1,粤、客家,multi_family
269227,粤、客家,2,2,1,1,粤、客家,multi_family
269262,粤、客家,2,2,1,1,粤、客家,multi_family
269272,粤、客家,2,2,1,1,粤、客家,multi_family
269278,粤、客家,2,2,1,1,粤、客家,multi_family
269283,粤、客家,2,2,1,1,粤、客家,multi_family
269289,粤、客家,2,2,1,1,粤、客家,multi_family
269291,粤、客家,2,2,1,1,粤、客家,multi_family
269298,粤、客家,2,2,1,1,粤、客家,multi_family
269300,粤、客家,2,2,1,1,粤、客家,multi_family
269302,粤、客家,2,2,1,1,粤、客家,multi_family
269306,粤、客家,2,2,1,1,粤、客家,multi_family
269307,粤、客家,2,2,1,1,粤、客家,multi_family
269311,粤、客家,2,2,1,1,粤、客家,multi_family
269312,粤、客家,2,2,1,1,粤、客家,multi_family
269314,粤、客家,2,2,1,1,粤、客家,multi_family
269316,粤、客家,2,2,1,1,粤、客家,multi_family
269317,粤、客家,2,2,1,1,粤、客家,multi_family
269318,粤、客家,2,2,1,1,粤、客家,multi_family
269320,粤、客家,2,2,2,1,粤、客家,multi_family
269321,粤、客家,2,2,1,1,粤、客家,multi_family
269322,粤、客家,2,2,1,1,粤、客家,multi_family
269328,粤、客家,2,2,1,1,粤、客家,multi_family
269330,粤、客家,2,2,1,1,粤、客家,multi_family
269333,粤、客家,2,2,1,1,粤、客家,multi_family
269336,粤、客家,2,2,1,1,粤、客家,multi_family
269338,粤、客家,2,2,1,1,粤、客家,multi_family
269339,粤、客家,2,2,1,1,粤、客家,multi_family
269340,粤、客家,2,2,1,1,粤、客家,multi_family
269341,粤、客家,2,2,1,1,粤、客家,multi_family
269345,粤、客家,2,2,1,1,粤、客家,multi_family
269346,粤、客家,2,2,1,1,粤、客家,multi_family
269348,粤·高要话、客家,2,2,10,2,"粤·高要话,粤、客家",bare_and_detail_mixed_keep_as_is | multi_family
269367,粤、客家,2,2,1,1,粤、客家,multi_family
269369,粤、客家,2,2,1,1,粤、客家,multi_family
269370,粤、客家,2,2,1,1,粤、客家,multi_family
269371,粤、客家,2,2,1,1,粤、客家,multi_family
269373,粤、客家,2,2,1,1,粤、客家,multi_family
269374,粤、客家,2,2,1,1,粤、客家,multi_family
269375,粤、客家,2,2,1,1,粤、客家,multi_family
269377,粤、客家,2,2,1,1,粤、客家,multi_family
269393,粤、客家,2,2,1,1,粤、客家,multi_family
269425,粤、客家,2,2,1,1,粤、客家,multi_family
269428,粤、客家,2,2,1,1,粤、客家,multi_family
269434,粤、客家,2,2,1,1,粤、客家,multi_family
269437,粤、客家,2,2,2,1,粤、客家,multi_family
269513,粤、客家,2,2,1,1,粤、客家,multi_family
269561,粤、客家,2,2,1,1,粤、客家,multi_family
269578,粤、客家,2,2,1,1,粤、客家,multi_family
269606,粤、客家,2,2,1,1,粤、客家,multi_family
269644,粤、客家,2,2,1,1,粤、客家,multi_family
269961,粤、客家,2,2,1,1,粤、客家,multi_family
269985,粤、客家,2,2,1,1,粤、客家,multi_family
269986,粤、客家,2,2,1,1,粤、客家,multi_family
269989,粤、客家,2,2,1,1,粤、客家,multi_family
269993,粤、客家,2,2,1,1,粤、客家,multi_family
269998,粤、客家,2,2,1,1,粤、客家,multi_family
270000,粤、客家,2,2,1,1,粤、客家,multi_family
270001,粤、客家,2,2,1,1,粤、客家,multi_family
270013,粤、客家,2,2,1,1,粤、客家,multi_family
270015,粤、客家,2,2,1,1,粤、客家,multi_family
270017,粤、客家,2,2,1,1,粤、客家,multi_family
270018,粤、客家,2,2,1,1,粤、客家,multi_family
270022,粤、客家,2,2,1,1,粤、客家,multi_family
270024,粤、客家,2,2,1,1,粤、客家,multi_family
270025,粤、客家,2,2,1,1,粤、客家,multi_family
270027,粤、客家,2,2,1,1,粤、客家,multi_family
270032,粤、客家,2,2,1,1,粤、客家,multi_family
270033,粤、客家,2,2,1,1,粤、客家,multi_family
270036,粤、客家,2,2,1,1,粤、客家,multi_family
270041,粤、客家,2,2,1,1,粤、客家,multi_family
270047,粤、客家,2,2,1,1,粤、客家,multi_family
270049,粤、客家,2,2,1,1,粤、客家,multi_family
270050,粤、客家,2,2,1,1,粤、客家,multi_family
270061,粤、客家,2,2,1,1,粤、客家,multi_family
270102,粤、客家,2,2,1,1,粤、客家,multi_family
270111,粤、客家,2,2,1,1,粤、客家,multi_family
270113,粤、客家,2,2,1,1,粤、客家,multi_family
270114,粤、客家,2,2,1,1,粤、客家,multi_family
270116,粤、客家,2,2,2,1,粤、客家,multi_family
270118,粤、客家,2,2,1,1,粤、客家,multi_family
270119,粤、客家,2,2,1,1,粤、客家,multi_family
270122,粤、客家,2,2,1,1,粤、客家,multi_family
270124,粤、客家,2,2,1,1,粤、客家,multi_family
270127,粤、客家,2,2,1,1,粤、客家,multi_family
270132,粤、客家,2,2,1,1,粤、客家,multi_family
270193,粤、客家,2,2,1,1,粤、客家,multi_family
270195,粤、客家,2,2,1,1,粤、客家,multi_family
270226,粤、客家,2,2,1,1,粤、客家,multi_family
270244,粤、客家,2,2,1,1,粤、客家,multi_family
270266,粤、客家,2,2,1,1,粤、客家,multi_family
270274,粤、客家,2,2,1,1,粤、客家,multi_family
270292,客家、粤·高要话,2,2,2,2,"客家,粤·高要话",bare_and_detail_mixed_keep_as_is | multi_family
270300,粤、客家,2,2,1,1,粤、客家,multi_family
270308,粤、客家,2,2,1,1,粤、客家,multi_family
270310,粤、客家,2,2,1,1,粤、客家,multi_family
270312,粤、客家,2,2,1,1,粤、客家,multi_family
270321,粤、客家,2,2,1,1,粤、客家,multi_family
270424,粤、客家,2,2,1,1,粤、客家,multi_family
270430,粤、客家,2,2,1,1,粤、客家,multi_family
270468,粤、客家,2,2,1,1,粤、客家,multi_family
270471,粤、客家,2,2,1,1,粤、客家,multi_family
270490,粤、客家,2,2,1,1,粤、客家,multi_family
270499,粤、客家,2,2,1,1,粤、客家,multi_family
270561,粤、客家,2,2,1,1,粤、客家,multi_family
270565,粤、客家,2,2,1,1,粤、客家,multi_family
270576,粤、客家,2,2,1,1,粤、客家,multi_family
270616,粤、客家,2,2,1,1,粤、客家,multi_family
270660,粤、客家,2,2,1,1,粤、客家,multi_family
270670,粤、客家,2,2,1,1,粤、客家,multi_family
270675,粤、客家,2,2,1,1,粤、客家,multi_family
270714,粤、客家,2,2,1,1,粤、客家,multi_family
270731,粤、客家,2,2,1,1,粤、客家,multi_family
270749,粤、客家,2,2,1,1,粤、客家,multi_family
270775,粤、客家,2,2,1,1,粤、客家,multi_family
270776,粤、客家,2,2,1,1,粤、客家,multi_family
270779,粤、客家,2,2,1,1,粤、客家,multi_family
270845,粤·高要话、客家,2,2,11,3,"粤·高要话,客家,粤、客家",bare_and_detail_mixed_keep_as_is | multi_family
271198,粤、客家,2,2,1,1,粤、客家,multi_family
271202,粤、客家,2,2,1,1,粤、客家,multi_family
271208,粤、客家,2,2,1,1,粤、客家,multi_family
271210,粤、客家,2,2,1,1,粤、客家,multi_family
271217,粤、客家,2,2,1,1,粤、客家,multi_family
271231,粤、客家,2,2,1,1,粤、客家,multi_family
271243,粤、客家,2,2,1,1,粤、客家,multi_family
271248,粤、客家,2,2,1,1,粤、客家,multi_family
271261,粤、客家,2,2,1,1,粤、客家,multi_family
271262,粤、客家,2,2,1,1,粤、客家,multi_family
271269,粤、客家,2,2,1,1,粤、客家,multi_family
271276,粤·广宁话、客家,2,2,2,2,"粤、客家,粤·广宁话",bare_and_detail_mixed_keep_as_is | multi_family
271277,粤、客家,2,2,2,1,粤、客家,multi_family
271297,粤、客家,2,2,1,1,粤、客家,multi_family
271298,粤、客家,2,2,1,1,粤、客家,multi_family
271327,粤、客家,2,2,1,1,粤、客家,multi_family
271328,粤、客家,2,2,1,1,粤、客家,multi_family
271329,粤、客家,2,2,1,1,粤、客家,multi_family
271332,粤·广宁话、客家,2,2,2,2,"粤、客家,粤·广宁话",bare_and_detail_mixed_keep_as_is | multi_family
271389,粤、客家,2,2,1,1,粤、客家,multi_family
271399,粤、客家,2,2,1,1,粤、客家,multi_family
271403,粤、客家,2,2,1,1,粤、客家,multi_family
271409,粤、客家,2,2,1,1,粤、客家,multi_family
271441,粤、客家,2,2,1,1,粤、客家,multi_family
271454,粤、客家,2,2,1,1,粤、客家,multi_family
271471,粤、客家,2,2,1,1,粤、客家,multi_family
271531,粤、客家,2,2,1,1,粤、客家,multi_family
271626,粤、客家,2,2,1,1,粤、客家,multi_family
271636,粤、客家,2,2,1,1,粤、客家,multi_family
271643,粤、客家,2,2,1,1,粤、客家,multi_family
271865,粤、客家,2,2,1,1,粤、客家,multi_family
271869,粤·广宁话、客家,2,2,2,2,"粤、客家,粤·广宁话",bare_and_detail_mixed_keep_as_is | multi_family
271874,粤、客家,2,2,1,1,粤、客家,multi_family
271887,粤、客家,2,2,1,1,粤、客家,multi_family
271891,粤、客家,2,2,1,1,粤、客家,multi_family
271910,粤、客家,2,2,1,1,粤、客家,multi_family
272041,粤、客家,2,2,1,1,粤、客家,multi_family
272047,粤、客家,2,2,1,1,粤、客家,multi_family
272050,粤、客家,2,2,1,1,粤、客家,multi_family
272057,粤、客家,2,2,1,1,粤、客家,multi_family
272087,粤、客家,2,2,1,1,粤、客家,multi_family
272100,粤、客家,2,2,1,1,粤、客家,multi_family
272103,粤、客家,2,2,1,1,粤、客家,multi_family
272107,粤、客家,2,2,1,1,粤、客家,multi_family
272108,粤、客家,2,2,1,1,粤、客家,multi_family
272113,粤、客家,2,2,1,1,粤、客家,multi_family
272115,粤、客家,2,2,1,1,粤、客家,multi_family
272119,粤、客家,2,2,1,1,粤、客家,multi_family
272120,粤、客家,2,2,1,1,粤、客家,multi_family
272121,粤、客家,2,2,1,1,粤、客家,multi_family
272124,粤、客家,2,2,1,1,粤、客家,multi_family
272148,粤·广宁话、客家,2,2,2,2,"粤、客家,粤·广宁话",bare_and_detail_mixed_keep_as_is | multi_family
272153,粤、客家,2,2,1,1,粤、客家,multi_family
272231,粤、客家,2,2,1,1,粤、客家,multi_family
272282,粤、客家,2,2,1,1,粤、客家,multi_family
272311,粤、客家,2,2,1,1,粤、客家,multi_family
273261,粤、客家,2,2,1,1,粤、客家,multi_family
273273,粤、客家,2,2,1,1,粤、客家,multi_family
273278,粤、客家,2,2,2,2,"粤,客家",multi_family
273291,粤、客家,2,2,1,1,粤、客家,multi_family
273292,粤、客家,2,2,1,1,粤、客家,multi_family
273294,粤、客家,2,2,1,1,粤、客家,multi_family
273320,粤、客家,2,2,1,1,粤、客家,multi_family
273322,粤、客家,2,2,1,1,粤、客家,multi_family
273323,粤、客家,2,2,1,1,粤、客家,multi_family
273443,粤、客家,2,2,1,1,粤、客家,multi_family
273459,粤、客家,2,2,1,1,粤、客家,multi_family
273461,粤、客家,2,2,3,2,"粤、客家,粤",multi_family
273476,粤、客家,2,2,2,2,"粤,粤、客家",multi_family
273489,粤、客家,2,2,1,1,粤、客家,multi_family
273656,粤、客家,2,2,1,1,粤、客家,multi_family
273766,粤、客家,2,2,1,1,粤、客家,multi_family
273787,粤、客家,2,2,1,1,粤、客家,multi_family
273789,粤、客家,2,2,1,1,粤、客家,multi_family
273791,客家、粤·广宁话,2,2,2,2,"客家,粤·广宁话",bare_and_detail_mixed_keep_as_is | multi_family
273830,粤、客家,2,2,1,1,粤、客家,multi_family
273838,粤、客家,2,2,1,1,粤、客家,multi_family
273839,粤、客家,2,2,1,1,粤、客家,multi_family
273844,粤、客家,2,2,2,1,粤、客家,multi_family
273848,粤、客家,2,2,1,1,粤、客家,multi_family
273853,粤、客家,2,2,1,1,粤、客家,multi_family
273856,粤、客家,2,2,1,1,粤、客家,multi_family
274081,粤·广宁话、客家,2,2,7,2,"粤·广宁话,粤、客家",bare_and_detail_mixed_keep_as_is | multi_family
274130,粤、客家,2,2,1,1,粤、客家,multi_family
274405,客家、粤·广宁话,2,2,2,2,"客家,粤·广宁话",bare_and_detail_mixed_keep_as_is | multi_family
274440,粤、客家,2,2,1,1,粤、客家,multi_family
274445,粤、客家,2,2,1,1,粤、客家,multi_family
274457,粤、客家,2,2,1,1,粤、客家,multi_family
274499,粤·广宁话、客家,2,2,17,3,"粤·广宁话,粤、客家,客家",bare_and_detail_mixed_keep_as_is | multi_family
274682,粤、客家,2,2,1,1,粤、客家,multi_family
274692,粤、客家,2,2,1,1,粤、客家,multi_family
274702,粤、客家,2,2,1,1,粤、客家,multi_family
274706,粤、客家,2,2,1,1,粤、客家,multi_family
274730,粤、客家,2,2,1,1,粤、客家,multi_family
274839,粤、客家,2,2,1,1,粤、客家,multi_family
274840,粤、客家,2,2,1,1,粤、客家,multi_family
274845,粤、客家,2,2,1,1,粤、客家,multi_family
274851,粤、客家,2,2,1,1,粤、客家,multi_family
274859,粤、客家,2,2,1,1,粤、客家,multi_family
274862,粤、客家,2,2,1,1,粤、客家,multi_family
274863,粤、客家,2,2,1,1,粤、客家,multi_family
274864,粤、客家,2,2,1,1,粤、客家,multi_family
274895,客家、粤·广宁话,2,2,7,2,"客家,粤·广宁话",bare_and_detail_mixed_keep_as_is | multi_family
274917,粤·广宁话、客家,2,2,14,3,"粤、客家,客家,粤·广宁话",bare_and_detail_mixed_keep_as_is | multi_family
274978,粤、客家,2,2,1,1,粤、客家,multi_family
274979,粤、客家,2,2,1,1,粤、客家,multi_family
274984,粤、客家,2,2,1,1,粤、客家,multi_family
274986,粤、客家,2,2,1,1,粤、客家,multi_family
274988,粤、客家,2,2,1,1,粤、客家,multi_family
274989,粤、客家,2,2,1,1,粤、客家,multi_family
274990,粤、客家,2,2,1,1,粤、客家,multi_family
275123,粤、客家,2,2,1,1,粤、客家,multi_family
275145,粤、客家,2,2,1,1,粤、客家,multi_family
275187,粤、客家,2,2,1,1,粤、客家,multi_family
275196,粤、客家,2,2,1,1,粤、客家,multi_family
275199,粤、客家,2,2,1,1,粤、客家,multi_family
275212,粤、客家,2,2,1,1,粤、客家,multi_family
275213,粤、客家,2,2,1,1,粤、客家,multi_family
275214,粤、客家,2,2,1,1,粤、客家,multi_family
275217,粤、客家,2,2,1,1,粤、客家,multi_family
275218,粤、客家,2,2,1,1,粤、客家,multi_family
275219,粤、客家,2,2,1,1,粤、客家,multi_family
275228,粤、客家,2,2,1,1,粤、客家,multi_family
275231,粤、客家,2,2,1,1,粤、客家,multi_family
275235,粤、客家,2,2,1,1,粤、客家,multi_family
275241,粤、客家,2,2,1,1,粤、客家,multi_family
275546,粤、客家,2,2,1,1,粤、客家,multi_family
276982,粤、客家,2,2,1,1,粤、客家,multi_family
277005,粤·怀集下坊话、闽·潮汕话,2,2,1,1,粤·怀集下坊话、闽·潮汕话,multi_family
277289,粤、客家,2,2,1,1,粤、客家,multi_family
278483,粤·怀集下坊话、客家·广宁话,2,2,1,1,粤·怀集下坊话、客家·广宁话,multi_family
278795,粤、客家,2,2,1,1,粤、客家,multi_family
279855,粤、客家,2,2,1,1,粤、客家,multi_family
279916,粤·怀集永固标话、客家·怀集下坊话,2,2,1,1,粤·怀集永固标话、客家·怀集下坊话,multi_family
279944,粤、客家,2,2,1,1,粤、客家,multi_family
279969,粤、客家,2,2,1,1,粤、客家,multi_family
280073,粤、少数民族,2,2,1,1,粤、少数民族,multi_family
280081,粤、少数民族,2,2,1,1,粤、少数民族,multi_family
280403,粤、客家,2,2,1,1,粤、客家,multi_family
280408,粤、客家,2,2,1,1,粤、客家,multi_family
280704,客家、粤,2,2,20,2,"客家,粤、客家",multi_family
280705,粤、客家,2,2,1,1,粤、客家,multi_family
280718,粤、客家,2,2,1,1,粤、客家,multi_family
280730,粤、客家,2,2,1,1,粤、客家,multi_family
280732,粤、客家,2,2,1,1,粤、客家,multi_family
280824,粤、客家,2,2,1,1,粤、客家,multi_family
281052,粤、客家,2,2,1,1,粤、客家,multi_family
281080,粤、客家,2,2,1,1,粤、客家,multi_family
281081,粤、客家,2,2,1,1,粤、客家,multi_family
281184,粤、客家,2,2,32,2,"粤,客家",multi_family
281371,客家、粤,2,2,39,3,"客家,粤,",multi_family
281573,粤、客家,2,2,1,1,粤、客家,multi_family
281576,粤、客家,2,2,1,1,粤、客家,multi_family
281579,粤、客家,2,2,1,1,粤、客家,multi_family
281630,粤、客家,2,2,1,1,粤、客家,multi_family
281639,粤、客家,2,2,1,1,粤、客家,multi_family
281800,粤、客家,2,2,1,1,粤、客家,multi_family
281845,客家、粤,2,2,2,2,"客家,粤",multi_family
282033,粤、客家,2,2,14,2,"粤,客家",multi_family
282135,粤、客家,2,2,1,1,粤、客家,multi_family
282138,粤、客家,2,2,1,1,粤、客家,multi_family
282143,粤、客家,2,2,1,1,粤、客家,multi_family
282393,粤、客家,2,2,12,2,"粤,客家",multi_family
282594,粤、客家,2,2,1,1,粤、客家,multi_family
282706,粤、客家,2,2,1,1,粤、客家,multi_family
282735,粤、客家,2,2,1,1,粤、客家,multi_family
282736,粤、客家,2,2,1,1,粤、客家,multi_family
282740,粤、客家,2,2,1,1,粤、客家,multi_family
282742,粤、客家,2,2,1,1,粤、客家,multi_family
282788,粤·石岐话、闽·隆都话,2,2,1,1,粤·石岐话、闽·隆都话,multi_family
282804,粤·石岐话、客家,2,2,2,2,"粤、客家,粤·石岐话",bare_and_detail_mixed_keep_as_is | multi_family
282823,闽·隆都话、粤·沙田话、粤·石岐话、客家,4,3,26,6,"闽·隆都话,闽,粤·沙田话,粤,客家,粤·石岐话",bare_and_detail_mixed_keep_as_is | multi_family | multi_component
283295,粤·沙田话、闽·隆都话,2,2,2,2,"粤·沙田话,闽·隆都话",multi_family
283402,粤、闽,2,2,1,1,粤、闽,multi_family
283656,粤、客家,2,2,1,1,粤、客家,multi_family
283716,粤、闽,2,2,1,1,粤、闽,multi_family
283717,粤·沙田话、闽,2,2,2,2,"粤、闽,粤·沙田话",bare_and_detail_mixed_keep_as_is | multi_family
283720,粤、闽,2,2,1,1,粤、闽,multi_family
283721,粤、闽,2,2,1,1,粤、闽,multi_family
283722,粤、闽,2,2,1,1,粤、闽,multi_family
283723,粤、闽,2,2,1,1,粤、闽,multi_family
283724,粤、闽,2,2,1,1,粤、闽,multi_family
283730,粤、闽,2,2,1,1,粤、闽,multi_family
283744,闽、粤·沙田话,2,2,4,3,"闽,粤·沙田话,粤",bare_and_detail_mixed_keep_as_is | multi_family
283760,粤、客家,2,2,1,1,粤、客家,multi_family
284042,粤·隆都话、闽·沙田话,2,2,1,1,粤·隆都话、闽·沙田话,multi_family
284116,粤、客家,2,2,1,1,粤、客家,multi_family
284117,粤、客家,2,2,1,1,粤、客家,multi_family
284138,粤、客家,2,2,1,1,粤、客家,multi_family
284139,粤、闽,2,2,1,1,粤、闽,multi_family
284456,粤、客家,2,2,1,1,粤、客家,multi_family
284469,粤、客家,2,2,1,1,粤、客家,multi_family
284639,客家、粤·沙田话,2,2,2,2,"客家,粤·沙田话",bare_and_detail_mixed_keep_as_is | multi_family
284826,粤、客家,2,2,1,1,粤、客家,multi_family
284923,粤、客家,2,2,1,1,粤、客家,multi_family
284979,粤、客家,2,2,1,1,粤、客家,multi_family
285041,粤、客家,2,2,1,1,粤、客家,multi_family
285130,粤、客家,2,2,1,1,粤、客家,multi_family
285131,粤、客家,2,2,1,1,粤、客家,multi_family
285136,粤、客家,2,2,1,1,粤、客家,multi_family
285165,粤、客家,2,2,1,1,粤、客家,multi_family
285375,粤·四邑话、客家,2,2,5,3,"粤·四邑话,客家,粤",bare_and_detail_mixed_keep_as_is | multi_family
285645,粤、客家,2,2,1,1,粤、客家,multi_family
285680,粤、客家,2,2,1,1,粤、客家,multi_family
285688,粤、客家,2,2,1,1,粤、客家,multi_family
285692,粤、客家,2,2,1,1,粤、客家,multi_family
285694,粤、客家,2,2,1,1,粤、客家,multi_family
285698,粤、客家,2,2,1,1,粤、客家,multi_family
285700,粤、客家,2,2,1,1,粤、客家,multi_family
